316280 6:1:4 0 0 0 0 1 0 0 22.00 21.50 0.000000 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 0 20.00 20.10 0.000000 0.80 0.80 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 0 20.00 20.10 0.000000 0.82 0.82 1.00 1.00 1.00 1.00 1.00 1.00 
318206 6:33:10 1 0 0 0 1 1 0 22.00 21.80 0.000000 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 20.10 0.000000 0.80 0.80 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 20.10 0.000000 0.82 0.82 1.00 1.00 1.00 1.00 1.00 1.00 
318206 6:33:10 1 0 0 0 1 1 0 22.00 21.80 0.000000 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 20.10 0.000000 0.80 0.80 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 20.10 0.000000 0.82 0.82 1.00 1.00 1.00 1.00 1.00 1.00 
359488 18:1:12 1 1 0 0 0 1 1 18.00 22.90 0.000000 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 0 1 1 17.00 22.00 0.000000 0.80 0.80 1.00 1.00 1.00 1.00 1.00 1.00 0 0 0 1 1 17.00 21.50 0.000000 0.82 0.82 1.00 1.00 1.00 1.00 1.00 1.00 
402630 6:0:14 0 1 0 0 1 0 1 22.00 22.00 0.000000 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 0 1 20.00 20.50 0.000000 0.80 0.80 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 0 1 20.00 20.50 0.000000 0.82 0.82 1.00 1.00 1.00 1.00 1.00 1.00 
402630 6:0:14 0 1 0 0 1 0 1 22.00 22.00 0.000000 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 0 1 20.00 20.50 0.000000 0.80 0.80 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 0 1 20.00 20.50 0.000000 0.82 0.82 1.00 1.00 1.00 1.00 1.00 1.00 
402690 6:1:14 1 0 0 0 1 1 0 22.00 22.00 0.000000 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 0 20.00 20.50 0.000000 0.80 0.80 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 0 20.00 20.50 0.000000 0.82 0.82 1.00 1.00 1.00 1.00 1.00 1.00 
402690 6:1:14 1 0 0 0 1 1 0 22.00 22.00 0.000000 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 0 20.00 20.50 0.000000 0.80 0.80 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 0 20.00 20.50 0.000000 0.82 0.82 1.00 1.00 1.00 1.00 1.00 1.00 
445924 18:1:48 1 1 0 0 0 1 1 18.00 23.70 0.000000 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 0 1 1 17.00 22.60 0.000000 0.80 0.80 1.00 1.00 1.00 1.00 1.00 1.00 0 0 0 1 1 17.00 22.30 0.000000 0.82 0.82 1.00 1.00 1.00 1.00 1.00 1.00 
489065 6:0:49 0 1 0 0 1 0 1 22.00 22.30 0.000000 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 0 1 20.00 21.00 0.000000 0.80 0.80 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 0 1 20.00 20.50 0.000000 0.82 0.82 1.00 1.00 1.00 1.00 1.00 1.00 
489065 6:0:49 0 1 0 0 1 0 1 22.00 22.30 0.000000 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 0 1 20.00 21.00 0.000000 0.80 0.80 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 0 1 20.00 20.50 0.000000 0.82 0.82 1.00 1.00 1.00 1.00 1.00 1.00 
489125 6:1:49 1 0 0 0 1 1 0 22.00 22.30 0.000000 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 0 20.00 21.00 0.000000 0.80 0.80 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 0 20.00 20.50 0.000000 0.82 0.82 1.00 1.00 1.00 1.00 1.00 1.00 
489125 6:1:49 1 0 0 0 1 1 0 22.00 22.30 0.000000 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 0 20.00 21.00 0.000000 0.80 0.80 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 0 20.00 20.50 0.000000 0.82 0.82 1.00 1.00 1.00 1.00 1.00 1.00 
532327 18:1:51 1 1 0 0 0 1 1 18.00 24.00 0.000000 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 0 1 1 17.00 22.70 0.000000 0.80 0.80 1.00 1.00 1.00 1.00 1.00 1.00 0 0 0 1 1 17.00 21.20 0.000000 0.82 0.82 1.00 1.00 1.00 1.00 1.00 1.00 
