1180288 6:1:12 0 1 0 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 0.00 0.00 9 1 0 1 0 0.80 1.00 1.00 1.00 0.80 1.00 1.00 1.00 0 0 0.00 0.00 9 1 0 1 0 0.82 1.00 1.00 1.00 0.82 1.00 1.00 1.00 0 0 0.00 0.00 9 1 
1180288 6:1:12 0 1 0 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 4458 1.00 0.00 0 1 0 1 0 0.80 1.00 1.00 1.00 0.80 1.00 1.00 1.00 0 4458 1.00 0.00 0 1 0 1 0 0.82 1.00 1.00 1.00 0.82 1.00 1.00 1.00 0 4458 1.00 0.00 0 1 
1266714 6:1:38 0 1 0 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 0.00 0.00 9 1 0 1 0 0.80 1.00 1.00 1.00 0.80 1.00 1.00 1.00 0 0 0.00 0.00 9 1 0 1 0 0.82 1.00 1.00 1.00 0.82 1.00 1.00 1.00 0 0 0.00 0.00 9 1 
1266714 6:1:38 0 1 0 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 4458 1.00 0.00 0 1 0 1 0 0.80 1.00 1.00 1.00 0.80 1.00 1.00 1.00 0 4458 1.00 0.00 0 1 0 1 0 0.82 1.00 1.00 1.00 0.82 1.00 1.00 1.00 0 4458 1.00 0.00 0 1 
1353135 6:1:59 0 1 0 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 0.00 0.00 9 1 0 1 0 0.80 1.00 1.00 1.00 0.80 1.00 1.00 1.00 0 0 0.00 0.00 9 1 0 1 0 0.82 1.00 1.00 1.00 0.82 1.00 1.00 1.00 0 0 0.00 0.00 9 1 
1353135 6:1:59 0 1 0 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 4458 1.00 0.00 0 1 0 1 0 0.80 1.00 1.00 1.00 0.80 1.00 1.00 1.00 0 4458 1.00 0.00 0 1 0 1 0 0.82 1.00 1.00 1.00 0.82 1.00 1.00 1.00 0 4458 1.00 0.00 0 1 
1439533 6:1:57 0 1 0 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 0.00 0.00 9 1 0 1 0 0.80 1.00 1.00 1.00 0.80 1.00 1.00 1.00 0 0 0.00 0.00 9 1 0 1 0 0.82 1.00 1.00 1.00 0.82 1.00 1.00 1.00 0 0 0.00 0.00 9 1 
1439533 6:1:57 0 1 0 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 4458 1.00 0.00 0 1 0 1 0 0.80 1.00 1.00 1.00 0.80 1.00 1.00 1.00 0 4458 1.00 0.00 0 1 0 1 0 0.82 1.00 1.00 1.00 0.82 1.00 1.00 1.00 0 4458 1.00 0.00 0 1 
1525894 6:1:18 0 1 0 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 0.00 0.00 9 1 0 1 0 0.80 1.00 1.00 1.00 0.80 1.00 1.00 1.00 0 0 0.00 0.00 9 1 0 1 0 0.82 1.00 1.00 1.00 0.82 1.00 1.00 1.00 0 0 0.00 0.00 9 1 
1525894 6:1:18 0 1 0 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 4458 1.00 0.00 0 1 0 1 0 0.80 1.00 1.00 1.00 0.80 1.00 1.00 1.00 0 4458 1.00 0.00 0 1 0 1 0 0.82 1.00 1.00 1.00 0.82 1.00 1.00 1.00 0 4458 1.00 0.00 0 1 
1612278 6:1:2 0 1 0 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 0.00 0.00 9 1 0 1 0 0.80 1.00 1.00 1.00 0.80 1.00 1.00 1.00 0 0 0.00 0.00 9 1 0 1 0 0.82 1.00 1.00 1.00 0.82 1.00 1.00 1.00 0 0 0.00 0.00 9 1 
1612278 6:1:2 0 1 0 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 4458 1.00 0.00 0 1 0 1 0 0.80 1.00 1.00 1.00 0.80 1.00 1.00 1.00 0 4458 1.00 0.00 0 1 0 1 0 0.82 1.00 1.00 1.00 0.82 1.00 1.00 1.00 0 4458 1.00 0.00 0 1 
1698721 6:1:45 0 1 0 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 0.00 0.00 9 1 0 1 0 0.80 1.00 1.00 1.00 0.80 1.00 1.00 1.00 0 0 0.00 0.00 9 1 0 1 0 0.82 1.00 1.00 1.00 0.82 1.00 1.00 1.00 0 0 0.00 0.00 9 1 
1698721 6:1:45 0 1 0 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 4458 1.00 0.00 0 1 0 1 0 0.80 1.00 1.00 1.00 0.80 1.00 1.00 1.00 0 4458 1.00 0.00 0 1 0 1 0 0.82 1.00 1.00 1.00 0.82 1.00 1.00 1.00 0 4458 1.00 0.00 0 1 
1785086 6:1:10 0 1 0 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 0.00 0.00 9 1 0 1 0 0.80 1.00 1.00 1.00 0.80 1.00 1.00 1.00 0 0 0.00 0.00 9 1 0 1 0 0.82 1.00 1.00 1.00 0.82 1.00 1.00 1.00 0 0 0.00 0.00 9 1 
1785086 6:1:10 0 1 0 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 4458 1.00 0.00 0 1 0 1 0 0.80 1.00 1.00 1.00 0.80 1.00 1.00 1.00 0 4458 1.00 0.00 0 1 0 1 0 0.82 1.00 1.00 1.00 0.82 1.00 1.00 1.00 0 4458 1.00 0.00 0 1 
1873476 6:34:20 0 1 0 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 0.00 0.00 9 1 0 1 1 0.80 1.00 1.00 1.00 0.80 1.00 1.00 1.00 0 0 0.00 0.00 9 1 0 1 1 0.82 1.00 1.00 1.00 0.82 1.00 1.00 1.00 0 0 0.00 0.00 9 1 
1873476 6:34:20 0 1 0 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 4458 1.00 0.00 0 1 0 1 1 0.80 1.00 1.00 1.00 0.80 1.00 1.00 1.00 0 4458 1.00 0.00 0 1 0 1 1 0.82 1.00 1.00 1.00 0.82 1.00 1.00 1.00 0 4458 1.00 0.00 0 1 
1959595 6:29:39 0 1 0 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 0.00 0.00 9 1 0 1 1 0.80 1.00 1.00 1.00 0.80 1.00 1.00 1.00 0 0 0.00 0.00 9 1 0 1 1 0.82 1.00 1.00 1.00 0.82 1.00 1.00 1.00 0 0 0.00 0.00 9 1 
1959595 6:29:39 0 1 0 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 4458 1.00 0.00 0 1 0 1 1 0.80 1.00 1.00 1.00 0.80 1.00 1.00 1.00 0 4458 1.00 0.00 0 1 0 1 1 0.82 1.00 1.00 1.00 0.82 1.00 1.00 1.00 0 4458 1.00 0.00 0 1 
2044324 6:1:48 0 1 0 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 0.00 0.00 9 1 0 1 0 0.80 1.00 1.00 1.00 0.80 1.00 1.00 1.00 0 0 0.00 0.00 9 1 0 1 0 0.82 1.00 1.00 1.00 0.82 1.00 1.00 1.00 0 0 0.00 0.00 9 1 
2044324 6:1:48 0 1 0 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 4458 1.00 0.00 0 1 0 1 0 0.80 1.00 1.00 1.00 0.80 1.00 1.00 1.00 0 4458 1.00 0.00 0 1 0 1 0 0.82 1.00 1.00 1.00 0.82 1.00 1.00 1.00 0 4458 1.00 0.00 0 1 
2130690 6:1:14 0 1 0 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 0.00 0.00 9 1 0 1 0 0.80 1.00 1.00 1.00 0.80 1.00 1.00 1.00 0 0 0.00 0.00 9 1 0 1 0 0.82 1.00 1.00 1.00 0.82 1.00 1.00 1.00 0 0 0.00 0.00 9 1 
2130690 6:1:14 0 1 0 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 4458 1.00 0.00 0 1 0 1 0 0.80 1.00 1.00 1.00 0.80 1.00 1.00 1.00 0 4458 1.00 0.00 0 1 0 1 0 0.82 1.00 1.00 1.00 0.82 1.00 1.00 1.00 0 4458 1.00 0.00 0 1 
2217111 6:1:35 0 1 0 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 0.00 0.00 9 1 0 1 0 0.80 1.00 1.00 1.00 0.80 1.00 1.00 1.00 0 0 0.00 0.00 9 1 0 1 0 0.82 1.00 1.00 1.00 0.82 1.00 1.00 1.00 0 0 0.00 0.00 9 1 
2217111 6:1:35 0 1 0 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 4458 1.00 0.00 0 1 0 1 0 0.80 1.00 1.00 1.00 0.80 1.00 1.00 1.00 0 4458 1.00 0.00 0 1 0 1 0 0.82 1.00 1.00 1.00 0.82 1.00 1.00 1.00 0 4458 1.00 0.00 0 1 
