667116 8:16:47 1 0 0 0 1 1 0 22.00 21.80 0.90 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 20.10 0.86 0.86 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 21.20 1.00 0.65 1.00 1.00 1.00 1.00 1.00 1.00 
745356 6:0:47 0 1 1 0 1 0 1 22.00 18.70 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1 0 1 0 1 20.00 16.90 0.86 0.86 1.00 1.00 1.00 1.00 1.00 1.00 1 0 1 0 1 20.00 17.10 0.65 0.65 1.00 1.00 1.00 1.00 1.00 1.00 
745356 6:0:47 0 1 1 0 1 0 1 22.00 18.70 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1 0 1 0 1 20.00 16.90 0.86 0.86 1.00 1.00 1.00 1.00 1.00 1.00 1 0 1 0 1 20.00 17.10 0.65 0.65 1.00 1.00 1.00 1.00 1.00 1.00 
751373 7:41:4 0 0 1 6018 1 0 0 22.00 20.90 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1 6018 1 0 0 20.00 18.70 0.86 0.86 1.00 1.00 1.00 1.00 1.00 1.00 1 6018 1 1 0 20.00 19.80 0.65 0.65 1.00 1.00 1.00 1.00 1.00 1.00 
754977 8:41:8 0 0 1 9622 1 1 0 22.00 21.80 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1 9622 1 0 0 20.00 19.60 0.86 0.86 1.00 1.00 1.00 1.00 1.00 1.00 1 6018 1 1 1 20.00 20.40 0.65 0.65 1.00 1.00 1.00 1.00 1.00 1.00 
756059 8:59:10 1 0 0 0 1 1 1 22.00 22.10 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 0 20.00 19.80 0.86 0.88 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 20.50 0.65 0.65 1.00 1.00 1.00 1.00 1.00 1.00 
756059 8:59:10 1 0 0 0 1 1 1 22.00 22.10 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 0 20.00 19.80 0.86 0.88 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 20.50 0.65 0.65 1.00 1.00 1.00 1.00 1.00 1.00 
831764 6:0:55 0 1 1 0 1 0 1 22.00 18.80 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1 0 1 0 1 20.00 17.30 0.88 0.88 1.00 1.00 1.00 1.00 1.00 1.00 1 0 1 0 1 20.00 17.10 0.65 0.65 1.00 1.00 1.00 1.00 1.00 1.00 
831764 6:0:55 0 1 1 0 1 0 1 22.00 18.80 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1 0 1 0 1 20.00 17.30 0.88 0.88 1.00 1.00 1.00 1.00 1.00 1.00 1 0 1 0 1 20.00 17.10 0.65 0.65 1.00 1.00 1.00 1.00 1.00 1.00 
838017 7:45:8 0 0 1 6253 1 0 0 22.00 21.60 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1 6253 1 0 0 20.00 19.10 0.88 0.88 1.00 1.00 1.00 1.00 1.00 1.00 1 6253 1 1 0 20.00 19.80 0.65 0.65 1.00 1.00 1.00 1.00 1.00 1.00 
838378 7:51:9 0 0 1 6614 1 1 0 22.00 21.80 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1 6614 1 0 0 20.00 19.30 0.88 0.88 1.00 1.00 1.00 1.00 1.00 1.00 1 6253 1 1 1 20.00 19.80 0.65 0.65 1.00 1.00 1.00 1.00 1.00 1.00 
840905 8:33:16 1 0 0 0 1 1 1 22.00 22.60 1.00 0.87 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 0 20.00 19.80 0.88 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 20.20 0.65 0.65 1.00 1.00 1.00 1.00 1.00 1.00 
840905 8:33:16 1 0 0 0 1 1 1 22.00 22.60 1.00 0.87 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 0 20.00 19.80 0.88 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 20.20 0.65 0.65 1.00 1.00 1.00 1.00 1.00 1.00 
918117 6:0:8 0 1 1 0 1 0 1 22.00 19.00 0.87 0.87 1.00 1.00 1.00 1.00 1.00 1.00 1 0 1 0 1 20.00 17.10 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1 0 1 0 1 20.00 17.30 0.65 0.65 1.00 1.00 1.00 1.00 1.00 1.00 
918117 6:0:8 0 1 1 0 1 0 1 22.00 19.00 0.87 0.87 1.00 1.00 1.00 1.00 1.00 1.00 1 0 1 0 1 20.00 17.10 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1 0 1 0 1 20.00 17.30 0.65 0.65 1.00 1.00 1.00 1.00 1.00 1.00 
924607 7:48:18 0 0 1 6490 1 0 0 22.00 21.20 0.87 0.87 1.00 1.00 1.00 1.00 1.00 1.00 1 6490 1 0 0 20.00 19.30 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1 6490 1 1 0 20.00 19.80 0.65 0.65 1.00 1.00 1.00 1.00 1.00 1.00 
926293 8:16:24 0 0 1 8175 1 0 0 22.00 21.50 0.87 0.87 1.00 1.00 1.00 1.00 1.00 1.00 1 8175 1 1 0 20.00 19.80 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1 6490 1 1 1 20.00 20.10 0.65 0.65 1.00 1.00 1.00 1.00 1.00 1.00 
927975 8:44:26 1 0 0 0 1 1 0 22.00 21.80 0.87 0.87 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 19.90 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 20.40 0.65 0.65 1.00 1.00 1.00 1.00 1.00 1.00 
