442995 18:1:26 0 32 5107 0.007262 5675 0.007048 -35 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 31 4892 0.005335 5972 0.005023 -819 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 29 7996 0.003752 6708 0.004472 -2066 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 
486133 6:0:24 1 33 5107 0.007262 5675 0.007048 -35 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 1 26 4892 0.005335 5972 0.005023 -819 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 1 21 7996 0.003752 6708 0.004472 -2066 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 
492265 7:42:36 0 33 4133 0.006992 5827 0.006865 -245 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 26 3960 0.005158 6034 0.004972 -98 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 21 5712 0.005949 4701 0.006382 1456 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 
492265 7:42:36 0 33 4133 0.006992 5827 0.006865 -245 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 26 3960 0.005158 6034 0.004972 -98 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 21 5712 0.005949 4701 0.006382 1456 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 
529400 18:1:31 0 33 4133 0.006992 5827 0.006865 -245 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 26 3960 0.005158 6034 0.004972 -98 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 21 5712 0.005949 4701 0.006382 1456 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 
572547 6:0:38 1 30 4133 0.006992 5827 0.006865 -245 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 1 29 3960 0.005158 6034 0.004972 -98 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 1 32 5712 0.005949 4701 0.006382 1456 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 
580901 8:19:52 0 30 5594 0.006593 6137 0.006518 -535 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 29 5359 0.004531 6788 0.004420 -1566 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 32 6245 0.005946 4834 0.006206 -216 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 
580901 8:19:52 0 30 5594 0.006593 6137 0.006518 -535 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 29 5359 0.004531 6788 0.004420 -1566 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 32 6245 0.005946 4834 0.006206 -216 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 
615811 18:1:42 0 30 5594 0.006593 6137 0.006518 -535 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 29 5359 0.004531 6788 0.004420 -1566 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 32 6245 0.005946 4834 0.006206 -216 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 
658946 6:0:37 1 36 5594 0.006593 6137 0.006518 -535 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 1 27 5359 0.004531 6788 0.004420 -1566 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 1 32 6245 0.005946 4834 0.006206 -216 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 
