678768 8:55:23 1 0 0 0 1 1 0 22.00 21.80 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 20.50 0.19 0.19 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 20.20 0.31 0.26 1.00 1.00 1.00 1.00 1.00 1.00 
754696 6:0:51 0 1 1 0 1 0 1 22.00 19.60 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 0 1 20.00 20.40 0.19 0.19 1.00 1.00 1.00 1.00 1.00 1.00 1 0 1 0 1 20.00 17.70 0.26 0.26 1.00 1.00 1.00 1.00 1.00 1.00 
754696 6:0:51 0 1 1 0 1 0 1 22.00 19.60 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 0 1 20.00 20.40 0.19 0.19 1.00 1.00 1.00 1.00 1.00 1.00 1 0 1 0 1 20.00 17.70 0.26 0.26 1.00 1.00 1.00 1.00 1.00 1.00 
754756 6:1:51 0 0 1 60 1 0 0 22.00 19.60 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 0 20.00 20.40 0.19 0.19 1.00 1.00 1.00 1.00 1.00 1.00 1 60 1 0 0 20.00 17.70 0.26 0.26 1.00 1.00 1.00 1.00 1.00 1.00 
759201 7:15:56 0 0 1 4505 1 0 0 22.00 21.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 20.50 0.19 0.19 1.00 1.00 1.00 1.00 1.00 1.00 1 4505 1 1 0 20.00 19.80 0.26 0.26 1.00 1.00 1.00 1.00 1.00 1.00 
764972 8:52:7 1 0 0 0 1 1 0 22.00 21.80 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 20.50 0.19 0.19 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 20.10 0.26 0.21 1.00 1.00 1.00 1.00 1.00 1.00 
764972 8:52:7 1 0 0 0 1 1 0 22.00 21.80 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 20.50 0.19 0.19 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 20.10 0.26 0.21 1.00 1.00 1.00 1.00 1.00 1.00 
841104 6:0:59 0 1 1 0 1 0 1 22.00 19.90 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 0 1 20.00 20.50 0.19 0.19 1.00 1.00 1.00 1.00 1.00 1.00 1 0 1 0 1 20.00 17.70 0.21 0.21 1.00 1.00 1.00 1.00 1.00 1.00 
841104 6:0:59 0 1 1 0 1 0 1 22.00 19.90 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 0 1 20.00 20.50 0.19 0.19 1.00 1.00 1.00 1.00 1.00 1.00 1 0 1 0 1 20.00 17.70 0.21 0.21 1.00 1.00 1.00 1.00 1.00 1.00 
841164 6:1:59 0 0 1 60 1 0 0 22.00 19.90 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 0 20.00 20.50 0.19 0.19 1.00 1.00 1.00 1.00 1.00 1.00 1 60 1 0 0 20.00 17.60 0.21 0.21 1.00 1.00 1.00 1.00 1.00 1.00 
